,accuracy,level,L2Norm,RMSerror,grid_points,adaptive,train_data
0,0.00550821800306,3,0.938783724023,0.0100483093915,199,Level: 3 adaptive: 0,800
0,0.00550821800306,3,0.938783724023,0.0100483093915,199,Level: 3 adaptive: 1,800
0,0.0671399786903,4,3.27755954796,0.212748713716,1519,Level: 4 adaptive: 0,800
0,0.0671399786903,4,3.27755954796,0.212748713716,1519,Level: 4 adaptive: 1,800
0,0.0165359842728,1,1.72524698785,0.0322395712691,1,Level: 1 adaptive: 0,900
0,0.0165359842728,1,1.72524698785,0.0322395712691,1,Level: 1 adaptive: 1,900
0,0.00489360924045,2,0.938535914753,0.0118724099145,19,Level: 2 adaptive: 0,900
0,0.00489360924045,2,0.938535914753,0.0118724099145,19,Level: 2 adaptive: 1,900
0,0.00533251321597,3,0.979720561627,0.0114497832274,199,Level: 3 adaptive: 0,900
0,0.00533251321597,3,0.979720561627,0.0114497832274,199,Level: 3 adaptive: 1,900
0,0.0949841978122,4,4.13487068796,0.251724383278,1519,Level: 4 adaptive: 0,900
0,0.0949841978122,4,4.13487068796,0.251724383278,1519,Level: 4 adaptive: 1,900
0,0.0206933316859,1,2.03437123878,0.0566490101534,1,Level: 1 adaptive: 0,1000
0,0.0206933316859,1,2.03437123878,0.0566490101534,1,Level: 1 adaptive: 1,1000
0,0.00705104662189,2,1.1875223469,0.0145866990146,19,Level: 2 adaptive: 0,1000
0,0.00705104662189,2,1.1875223469,0.0145866990146,19,Level: 2 adaptive: 1,1000
0,0.00508867647836,3,1.00882867508,0.0088258147577,199,Level: 3 adaptive: 0,1000
0,0.00508867647836,3,1.00882867508,0.0088258147577,199,Level: 3 adaptive: 1,1000
0,0.109897506792,4,4.68823008804,0.284324325709,1519,Level: 4 adaptive: 0,1000
0,0.109897506792,4,4.68823008804,0.284324325709,1519,Level: 4 adaptive: 1,1000
0,0.0199287116881,1,2.09387596848,0.0473050089668,1,Level: 1 adaptive: 0,1100
0,0.0199287116881,1,2.09387596848,0.0473050089668,1,Level: 1 adaptive: 1,1100
0,0.00621402320639,2,1.16922414678,0.0108200669708,19,Level: 2 adaptive: 0,1100
0,0.00621402320639,2,1.16922414678,0.0108200669708,19,Level: 2 adaptive: 1,1100
0,0.00507104499221,3,1.05623382747,0.00883350243577,199,Level: 3 adaptive: 0,1100
0,0.00507104499221,3,1.05623382747,0.00883350243577,199,Level: 3 adaptive: 1,1100
0,0.0941657669237,4,4.55153476568,0.250992116066,1519,Level: 4 adaptive: 0,1100
0,0.0941657669237,4,4.55153476568,0.250992116066,1519,Level: 4 adaptive: 1,1100
0,0.0208297257144,1,2.23587436397,0.0519395453326,1,Level: 1 adaptive: 0,1200
0,0.0208297257144,1,2.23587436397,0.0519395453326,1,Level: 1 adaptive: 1,1200
0,0.00551509808851,2,1.15048839248,0.0112010832577,19,Level: 2 adaptive: 0,1200
0,0.00551509808851,2,1.15048839248,0.0112010832577,19,Level: 2 adaptive: 1,1200
0,0.0048360150622,3,1.07733171072,0.00841689315217,199,Level: 3 adaptive: 0,1200
0,0.0048360150622,3,1.07733171072,0.00841689315217,199,Level: 3 adaptive: 1,1200
0,0.0665155378147,4,3.99546356203,0.179589766028,1519,Level: 4 adaptive: 0,1200
0,0.0665155378147,4,3.99546356203,0.179589766028,1519,Level: 4 adaptive: 1,1200
0,0.0238688326711,1,2.4911636828,0.066360508212,1,Level: 1 adaptive: 0,1300
0,0.0238688326711,1,2.4911636828,0.066360508212,1,Level: 1 adaptive: 1,1300
0,0.00606253741113,2,1.25549182669,0.0147895531397,19,Level: 2 adaptive: 0,1300
0,0.00606253741113,2,1.25549182669,0.0147895531397,19,Level: 2 adaptive: 1,1300
0,0.00458063117559,3,1.0913130191,0.00921396927564,199,Level: 3 adaptive: 0,1300
0,0.00458063117559,3,1.0913130191,0.00921396927564,199,Level: 3 adaptive: 1,1300
0,0.0784874773312,4,4.51738243966,0.387139763695,1519,Level: 4 adaptive: 0,1300
0,0.0784874773312,4,4.51738243966,0.387139763695,1519,Level: 4 adaptive: 1,1300
0,0.0249304305187,1,2.64206747552,0.0587579413179,1,Level: 1 adaptive: 0,1400
0,0.0249304305187,1,2.64206747552,0.0587579413179,1,Level: 1 adaptive: 1,1400
0,0.00601449060627,2,1.29771236018,0.0131490358295,19,Level: 2 adaptive: 0,1400
0,0.00601449060627,2,1.29771236018,0.0131490358295,19,Level: 2 adaptive: 1,1400
0,0.00476486715956,3,1.15505965416,0.00905015423972,199,Level: 3 adaptive: 0,1400
0,0.00476486715956,3,1.15505965416,0.00905015423972,199,Level: 3 adaptive: 1,1400
0,0.0425548311385,4,3.45186221028,0.266310908944,1519,Level: 4 adaptive: 0,1400
0,0.0425548311385,4,3.45186221028,0.266310908944,1519,Level: 4 adaptive: 1,1400
0,0.0253366776029,1,2.75699170852,0.0660296935621,1,Level: 1 adaptive: 0,1500
0,0.0253366776029,1,2.75699170852,0.0660296935621,1,Level: 1 adaptive: 1,1500
0,0.00576938334725,2,1.31560442542,0.0142210744264,19,Level: 2 adaptive: 0,1500
0,0.00576938334725,2,1.31560442542,0.0142210744264,19,Level: 2 adaptive: 1,1500
0,0.00431880910918,3,1.1382630332,0.00835163605138,199,Level: 3 adaptive: 0,1500
0,0.00431880910918,3,1.1382630332,0.00835163605138,199,Level: 3 adaptive: 1,1500
0,0.0302100016281,4,3.01048177015,0.0712003162521,1519,Level: 4 adaptive: 0,1500
0,0.0302100016281,4,3.01048177015,0.0712003162521,1519,Level: 4 adaptive: 1,1500
0,0.0549197750668,1,1.04804365431,0.143188526014,1,Level: 1 adaptive: 0,100
0,0.0549197750668,1,1.04804365431,0.143188526014,1,Level: 1 adaptive: 1,100
0,0.00915937657904,2,0.428004125659,0.0147494664627,19,Level: 2 adaptive: 0,100
0,0.00915937657904,2,0.428004125659,0.0147494664627,19,Level: 2 adaptive: 1,100
0,0.0395390566372,3,0.889258754663,0.0951023391995,199,Level: 3 adaptive: 0,100
0,0.0395390566372,3,0.889258754663,0.0951023391995,199,Level: 3 adaptive: 1,100
0,0.0171077724429,4,0.584940551558,0.0284512765174,1519,Level: 4 adaptive: 0,100
0,0.0171077724429,4,0.584940551558,0.0284512765174,1519,Level: 4 adaptive: 1,100
0,0.0192527147003,1,0.877558310321,0.042870111855,1,Level: 1 adaptive: 0,200
0,0.0192527147003,1,0.877558310321,0.042870111855,1,Level: 1 adaptive: 1,200
0,0.00737685738929,2,0.543207414872,0.0106763996172,19,Level: 2 adaptive: 0,200
0,0.00737685738929,2,0.543207414872,0.0106763996172,19,Level: 2 adaptive: 1,200
0,0.163193080969,3,2.55494094624,0.402881800364,199,Level: 3 adaptive: 0,200
0,0.163193080969,3,2.55494094624,0.402881800364,199,Level: 3 adaptive: 1,200
0,0.0112615942448,4,0.671165977827,0.0202513319414,1519,Level: 4 adaptive: 0,200
0,0.0112615942448,4,0.671165977827,0.0202513319414,1519,Level: 4 adaptive: 1,200
0,0.0203534777913,1,1.10508310433,0.0347696760127,1,Level: 1 adaptive: 0,300
0,0.0203534777913,1,1.10508310433,0.0347696760127,1,Level: 1 adaptive: 1,300
0,0.00728770245702,2,0.661258003673,0.0126209921938,19,Level: 2 adaptive: 0,300
0,0.00728770245702,2,0.661258003673,0.0126209921938,19,Level: 2 adaptive: 1,300
0,0.00899306809685,3,0.734563874562,0.0143652228563,199,Level: 3 adaptive: 0,300
0,0.00899306809685,3,0.734563874562,0.0143652228563,199,Level: 3 adaptive: 1,300
0,0.0139457374644,4,0.91473725619,0.0236100177036,1519,Level: 4 adaptive: 0,300
0,0.0139457374644,4,0.91473725619,0.0236100177036,1519,Level: 4 adaptive: 1,300
0,0.0242279969408,1,1.39220679328,0.0743224349757,1,Level: 1 adaptive: 0,400
0,0.0242279969408,1,1.39220679328,0.0743224349757,1,Level: 1 adaptive: 1,400
0,0.00647737059291,2,0.719853907007,0.0162624376199,19,Level: 2 adaptive: 0,400
0,0.00647737059291,2,0.719853907007,0.0162624376199,19,Level: 2 adaptive: 1,400
0,0.010348633892,3,0.909884998976,0.01824699729,199,Level: 3 adaptive: 0,400
0,0.010348633892,3,0.909884998976,0.01824699729,199,Level: 3 adaptive: 1,400
0,0.0186297481201,4,1.22081114412,0.0438836294827,1519,Level: 4 adaptive: 0,400
0,0.0186297481201,4,1.22081114412,0.0438836294827,1519,Level: 4 adaptive: 1,400
0,0.0209966990659,1,1.4490237771,0.0496720442231,1,Level: 1 adaptive: 0,500
0,0.0209966990659,1,1.4490237771,0.0496720442231,1,Level: 1 adaptive: 1,500
0,0.0070569082417,2,0.840054060266,0.0136887630929,19,Level: 2 adaptive: 0,500
0,0.0070569082417,2,0.840054060266,0.0136887630929,19,Level: 2 adaptive: 1,500
0,0.00657480870811,3,0.810851941362,0.0128336308897,199,Level: 3 adaptive: 0,500
0,0.00657480870811,3,0.810851941362,0.0128336308897,199,Level: 3 adaptive: 1,500
0,0.026140898113,4,1.61681471149,0.0490793490182,1519,Level: 4 adaptive: 0,500
0,0.026140898113,4,1.61681471149,0.0490793490182,1519,Level: 4 adaptive: 1,500
0,0.0200776671806,1,1.55219846079,0.0452080672976,1,Level: 1 adaptive: 0,600
0,0.0200776671806,1,1.55219846079,0.0452080672976,1,Level: 1 adaptive: 1,600
0,0.00630157538037,2,0.86959130955,0.011513750526,19,Level: 2 adaptive: 0,600
0,0.00630157538037,2,0.86959130955,0.011513750526,19,Level: 2 adaptive: 1,600
0,0.00618236084631,3,0.861326477915,0.0108025584616,199,Level: 3 adaptive: 0,600
0,0.00618236084631,3,0.861326477915,0.0108025584616,199,Level: 3 adaptive: 1,600
0,0.0266048759157,4,1.78678065522,0.0673518464128,1519,Level: 4 adaptive: 0,600
0,0.0266048759157,4,1.78678065522,0.0673518464128,1519,Level: 4 adaptive: 1,600
0,0.0169757973171,1,1.54162629207,0.0344317523898,1,Level: 1 adaptive: 0,700
0,0.0169757973171,1,1.54162629207,0.0344317523898,1,Level: 1 adaptive: 1,700
0,0.00540611222897,2,0.869974546786,0.0095085377368,19,Level: 2 adaptive: 0,700
0,0.00540611222897,2,0.869974546786,0.0095085377368,19,Level: 2 adaptive: 1,700
0,0.00465821248978,3,0.807557891776,0.00853291861742,199,Level: 3 adaptive: 0,700
0,0.00465821248978,3,0.807557891776,0.00853291861742,199,Level: 3 adaptive: 1,700
0,0.0518911646166,4,2.69532243829,0.114050244397,1519,Level: 4 adaptive: 0,700
0,0.0518911646166,4,2.69532243829,0.114050244397,1519,Level: 4 adaptive: 1,700
0,0.0167283849279,1,1.63601393284,0.0317243121011,1,Level: 1 adaptive: 0,800
0,0.0167283849279,1,1.63601393284,0.0317243121011,1,Level: 1 adaptive: 1,800
0,0.00497308725687,2,0.89201679418,0.00836586094988,19,Level: 2 adaptive: 0,800
0,0.00497308725687,2,0.89201679418,0.00836586094988,19,Level: 2 adaptive: 1,800
0,0.00503326268426,3,0.897397364316,0.00806510006335,199,Level: 3 adaptive: 0,800
0,0.00503326268426,3,0.897397364316,0.00806510006335,199,Level: 3 adaptive: 1,800
0,0.0523676880635,4,2.89462088885,0.114579987656,1519,Level: 4 adaptive: 0,800
0,0.0523676880635,4,2.89462088885,0.114579987656,1519,Level: 4 adaptive: 1,800
0,0.0246723287074,1,2.1073725744,0.0566715429704,1,Level: 1 adaptive: 0,900
0,0.0246723287074,1,2.1073725744,0.0566715429704,1,Level: 1 adaptive: 1,900
0,0.00565690678145,2,1.00908038365,0.0113479371315,19,Level: 2 adaptive: 0,900
0,0.00565690678145,2,1.00908038365,0.0113479371315,19,Level: 2 adaptive: 1,900
0,0.00517309861,3,0.964965154707,0.00917477533794,199,Level: 3 adaptive: 0,900
0,0.00517309861,3,0.964965154707,0.00917477533794,199,Level: 3 adaptive: 1,900
0,0.0819385976976,4,3.8404358588,0.293430514634,1519,Level: 4 adaptive: 0,900
0,0.0819385976976,4,3.8404358588,0.293430514634,1519,Level: 4 adaptive: 1,900
0,0.0217275704486,1,2.08458966939,0.0503360016183,1,Level: 1 adaptive: 0,1000
0,0.0217275704486,1,2.08458966939,0.0503360016183,1,Level: 1 adaptive: 1,1000
0,0.00599197637475,2,1.09471241655,0.0123567714811,19,Level: 2 adaptive: 0,1000
0,0.00599197637475,2,1.09471241655,0.0123567714811,19,Level: 2 adaptive: 1,1000
0,0.00494760747777,3,0.994746950512,0.00955604069798,199,Level: 3 adaptive: 0,1000
0,0.00494760747777,3,0.994746950512,0.00955604069798,199,Level: 3 adaptive: 1,1000
0,0.128149738992,4,5.06260286792,0.410466781083,1519,Level: 4 adaptive: 0,1000
0,0.128149738992,4,5.06260286792,0.410466781083,1519,Level: 4 adaptive: 1,1000
0,0.025651633395,1,2.37557558223,0.0674557798742,1,Level: 1 adaptive: 0,1100
0,0.025651633395,1,2.37557558223,0.0674557798742,1,Level: 1 adaptive: 1,1100
0,0.00673673161993,2,1.21740747344,0.0159080707037,19,Level: 2 adaptive: 0,1100
0,0.00673673161993,2,1.21740747344,0.0159080707037,19,Level: 2 adaptive: 1,1100
0,0.00560556336385,3,1.11050616389,0.0102611593155,199,Level: 3 adaptive: 0,1100
0,0.00560556336385,3,1.11050616389,0.0102611593155,199,Level: 3 adaptive: 1,1100
0,0.0610403657437,4,3.66454369105,0.134330032924,1519,Level: 4 adaptive: 0,1100
0,0.0610403657437,4,3.66454369105,0.134330032924,1519,Level: 4 adaptive: 1,1100
0,0.0189590175373,1,2.13311139159,0.0419465228844,1,Level: 1 adaptive: 0,1200
0,0.0189590175373,1,2.13311139159,0.0419465228844,1,Level: 1 adaptive: 1,1200
0,0.00580913221678,2,1.18075896441,0.0106204788763,19,Level: 2 adaptive: 0,1200
0,0.00580913221678,2,1.18075896441,0.0106204788763,19,Level: 2 adaptive: 1,1200
0,0.00476200779056,3,1.06905653252,0.00823744673438,199,Level: 3 adaptive: 0,1200
0,0.00476200779056,3,1.06905653252,0.00823744673438,199,Level: 3 adaptive: 1,1200
0,0.0860302132021,4,4.5439246438,0.424248578991,1519,Level: 4 adaptive: 0,1200
0,0.0860302132021,4,4.5439246438,0.424248578991,1519,Level: 4 adaptive: 1,1200
0,0.0213714328929,1,2.35723833164,0.0598716776155,1,Level: 1 adaptive: 0,1300
0,0.0213714328929,1,2.35723833164,0.0598716776155,1,Level: 1 adaptive: 1,1300
0,0.00527192627244,2,1.17076933289,0.0121952989375,19,Level: 2 adaptive: 0,1300
0,0.00527192627244,2,1.17076933289,0.0121952989375,19,Level: 2 adaptive: 1,1300
0,0.00394217594712,3,1.0124059197,0.00777674273828,199,Level: 3 adaptive: 0,1300
0,0.00394217594712,3,1.0124059197,0.00777674273828,199,Level: 3 adaptive: 1,1300
0,0.0475591671083,4,3.51644471706,0.190629998117,1519,Level: 4 adaptive: 0,1300
0,0.0475591671083,4,3.51644471706,0.190629998117,1519,Level: 4 adaptive: 1,1300
0,0.0241231568457,1,2.59893899829,0.0578135667102,1,Level: 1 adaptive: 0,1400
0,0.0241231568457,1,2.59893899829,0.0578135667102,1,Level: 1 adaptive: 1,1400
0,0.00569384410358,2,1.26264656536,0.0123271709138,19,Level: 2 adaptive: 0,1400
0,0.00569384410358,2,1.26264656536,0.0123271709138,19,Level: 2 adaptive: 1,1400
0,0.0042079975148,3,1.08546732062,0.00815914653779,199,Level: 3 adaptive: 0,1400
0,0.0042079975148,3,1.08546732062,0.00815914653779,199,Level: 3 adaptive: 1,1400
0,0.0355055675315,4,3.15302377232,0.0916780358393,1519,Level: 4 adaptive: 0,1400
0,0.0355055675315,4,3.15302377232,0.0916780358393,1519,Level: 4 adaptive: 1,1400
0,0.0193428439916,1,2.40891120581,0.0392303198369,1,Level: 1 adaptive: 0,1500
0,0.0193428439916,1,2.40891120581,0.0392303198369,1,Level: 1 adaptive: 1,1500
0,0.00446127666502,2,1.15688504161,0.00852443093365,19,Level: 2 adaptive: 0,1500
0,0.00446127666502,2,1.15688504161,0.00852443093365,19,Level: 2 adaptive: 1,1500
0,0.00365179855002,3,1.0466802592,0.00624503985615,199,Level: 3 adaptive: 0,1500
0,0.00365179855002,3,1.0466802592,0.00624503985615,199,Level: 3 adaptive: 1,1500
0,0.0263845454505,4,2.81342560505,0.131639829271,1519,Level: 4 adaptive: 0,1500
0,0.0263845454505,4,2.81342560505,0.131639829271,1519,Level: 4 adaptive: 1,1500
0,0.0189085511765,1,0.614956115125,0.0273809608952,1,Level: 1 adaptive: 0,100
0,0.0189085511765,1,0.614956115125,0.0273809608952,1,Level: 1 adaptive: 1,100
0,0.0032685449481,2,0.255677333689,0.00622140672337,19,Level: 2 adaptive: 0,100
0,0.0032685449481,2,0.255677333689,0.00622140672337,19,Level: 2 adaptive: 1,100
0,0.0217680103406,3,0.659818313486,0.0407559095611,199,Level: 3 adaptive: 0,100
0,0.0217680103406,3,0.659818313486,0.0407559095611,199,Level: 3 adaptive: 1,100
0,0.0141597488497,4,0.532160668402,0.0284675785057,1519,Level: 4 adaptive: 0,100
0,0.0141597488497,4,0.532160668402,0.0284675785057,1519,Level: 4 adaptive: 1,100
0,0.0235164371626,1,0.969874984988,0.0525525452308,1,Level: 1 adaptive: 0,200
0,0.0235164371626,1,0.969874984988,0.0525525452308,1,Level: 1 adaptive: 1,200
0,0.00490403981611,2,0.442901335112,0.00818394597622,19,Level: 2 adaptive: 0,200
0,0.00490403981611,2,0.442901335112,0.00818394597622,19,Level: 2 adaptive: 1,200
0,0.128009395188,3,2.26282474079,0.372612923633,199,Level: 3 adaptive: 0,200
0,0.128009395188,3,2.26282474079,0.372612923633,199,Level: 3 adaptive: 1,200
0,0.012942578262,4,0.719515900089,0.0203340976009,1519,Level: 4 adaptive: 0,200
0,0.012942578262,4,0.719515900089,0.0203340976009,1519,Level: 4 adaptive: 1,200
0,0.0189585549894,1,1.06654268521,0.0338360383839,1,Level: 1 adaptive: 0,300
0,0.0189585549894,1,1.06654268521,0.0338360383839,1,Level: 1 adaptive: 1,300
0,0.00558485989405,2,0.578870964588,0.00853578465586,19,Level: 2 adaptive: 0,300
0,0.00558485989405,2,0.578870964588,0.00853578465586,19,Level: 2 adaptive: 1,300
0,0.00900412326538,3,0.735015235164,0.0150791941709,199,Level: 3 adaptive: 0,300
0,0.00900412326538,3,0.735015235164,0.0150791941709,199,Level: 3 adaptive: 1,300
0,0.0143677555657,4,0.928474735221,0.0245148913062,1519,Level: 4 adaptive: 0,300
0,0.0143677555657,4,0.928474735221,0.0245148913062,1519,Level: 4 adaptive: 1,300
0,0.018554304195,1,1.21833670863,0.0312893806918,1,Level: 1 adaptive: 0,400
0,0.018554304195,1,1.21833670863,0.0312893806918,1,Level: 1 adaptive: 1,400
0,0.00574950754255,2,0.678203954135,0.0113284413314,19,Level: 2 adaptive: 0,400
0,0.00574950754255,2,0.678203954135,0.0113284413314,19,Level: 2 adaptive: 1,400
0,0.00678734202531,3,0.736876761762,0.011286826585,199,Level: 3 adaptive: 0,400
0,0.00678734202531,3,0.736876761762,0.011286826585,199,Level: 3 adaptive: 1,400
0,0.0180953604527,4,1.20317448286,0.0386538031851,1519,Level: 4 adaptive: 0,400
0,0.0180953604527,4,1.20317448286,0.0386538031851,1519,Level: 4 adaptive: 1,400
0,0.0137055002805,1,1.17070492783,0.0197406057528,1,Level: 1 adaptive: 0,500
0,0.0137055002805,1,1.17070492783,0.0197406057528,1,Level: 1 adaptive: 1,500
0,0.00619707304499,2,0.787214903631,0.0166146367986,19,Level: 2 adaptive: 0,500
0,0.00619707304499,2,0.787214903631,0.0166146367986,19,Level: 2 adaptive: 1,500
0,0.00608315050639,3,0.77994554338,0.0123940085259,199,Level: 3 adaptive: 0,500
0,0.00608315050639,3,0.77994554338,0.0123940085259,199,Level: 3 adaptive: 1,500
0,0.0224983697662,4,1.49994565789,0.044869526931,1519,Level: 4 adaptive: 0,500
0,0.0224983697662,4,1.49994565789,0.044869526931,1519,Level: 4 adaptive: 1,500
0,0.0206914416908,1,1.57574522144,0.0424862211958,1,Level: 1 adaptive: 0,600
0,0.0206914416908,1,1.57574522144,0.0424862211958,1,Level: 1 adaptive: 1,600
0,0.00513110183667,2,0.784686064869,0.00877988157894,19,Level: 2 adaptive: 0,600
0,0.00513110183667,2,0.784686064869,0.00877988157894,19,Level: 2 adaptive: 1,600
0,0.00659367979704,3,0.889517608395,0.0110084016461,199,Level: 3 adaptive: 0,600
0,0.00659367979704,3,0.889517608395,0.0110084016461,199,Level: 3 adaptive: 1,600
0,0.0335489972165,4,2.00645948526,0.065542940684,1519,Level: 4 adaptive: 0,600
0,0.0335489972165,4,2.00645948526,0.065542940684,1519,Level: 4 adaptive: 1,600
0,0.0172983498056,1,1.55620338413,0.0296867479089,1,Level: 1 adaptive: 0,700
0,0.0172983498056,1,1.55620338413,0.0296867479089,1,Level: 1 adaptive: 1,700
0,0.00484866235719,2,0.823900922445,0.0081357372158,19,Level: 2 adaptive: 0,700
0,0.00484866235719,2,0.823900922445,0.0081357372158,19,Level: 2 adaptive: 1,700
0,0.00522621604635,3,0.855377253899,0.00907073192459,199,Level: 3 adaptive: 0,700
0,0.00522621604635,3,0.855377253899,0.00907073192459,199,Level: 3 adaptive: 1,700
0,0.0378034720537,4,2.30054039033,0.0743187374666,1519,Level: 4 adaptive: 0,700
0,0.0378034720537,4,2.30054039033,0.0743187374666,1519,Level: 4 adaptive: 1,700
0,0.0187209983544,1,1.73071076055,0.0384629353997,1,Level: 1 adaptive: 0,800
0,0.0187209983544,1,1.73071076055,0.0384629353997,1,Level: 1 adaptive: 1,800
0,0.005158546132,2,0.90849732037,0.0105074939313,19,Level: 2 adaptive: 0,800
0,0.005158546132,2,0.90849732037,0.0105074939313,19,Level: 2 adaptive: 1,800
0,0.00470726683729,3,0.867849465038,0.00938201885101,199,Level: 3 adaptive: 0,800
0,0.00470726683729,3,0.867849465038,0.00938201885101,199,Level: 3 adaptive: 1,800
0,0.0463601934865,4,2.72353280829,0.113003358439,1519,Level: 4 adaptive: 0,800
0,0.0463601934865,4,2.72353280829,0.113003358439,1519,Level: 4 adaptive: 1,800
0,0.0164538444334,1,1.72095671009,0.0299066936428,1,Level: 1 adaptive: 0,900
0,0.0164538444334,1,1.72095671009,0.0299066936428,1,Level: 1 adaptive: 1,900
0,0.00432060491837,2,0.881878044463,0.00749221846549,19,Level: 2 adaptive: 0,900
0,0.00432060491837,2,0.881878044463,0.00749221846549,19,Level: 2 adaptive: 1,900
0,0.0049300523304,3,0.942024107691,0.00905221153299,199,Level: 3 adaptive: 0,900
0,0.0049300523304,3,0.942024107691,0.00905221153299,199,Level: 3 adaptive: 1,900
0,0.0891228677319,4,4.00526106412,0.211851271559,1519,Level: 4 adaptive: 0,900
0,0.0891228677319,4,4.00526106412,0.211851271559,1519,Level: 4 adaptive: 1,900
0,0.0191067146015,1,1.95482554728,0.0492977553486,1,Level: 1 adaptive: 0,1000
0,0.0191067146015,1,1.95482554728,0.0492977553486,1,Level: 1 adaptive: 1,1000
0,0.00673335706178,2,1.16046172378,0.0126792076559,19,Level: 2 adaptive: 0,1000
0,0.00673335706178,2,1.16046172378,0.0126792076559,19,Level: 2 adaptive: 1,1000
0,0.00524389670226,3,1.02409928252,0.00931228524278,199,Level: 3 adaptive: 0,1000
0,0.00524389670226,3,1.02409928252,0.00931228524278,199,Level: 3 adaptive: 1,1000
0,0.093996970782,4,4.33582681347,0.240317713968,1519,Level: 4 adaptive: 0,1000
0,0.093996970782,4,4.33582681347,0.240317713968,1519,Level: 4 adaptive: 1,1000
0,0.0220195949211,1,2.20097952799,0.0570609513414,1,Level: 1 adaptive: 0,1100
0,0.0220195949211,1,2.20097952799,0.0570609513414,1,Level: 1 adaptive: 1,1100
0,0.00574280010548,2,1.12401780378,0.0133041292706,19,Level: 2 adaptive: 0,1100
0,0.00574280010548,2,1.12401780378,0.0133041292706,19,Level: 2 adaptive: 1,1100
0,0.00440036146954,3,0.983910322793,0.0070924238065,199,Level: 3 adaptive: 0,1100
0,0.00440036146954,3,0.983910322793,0.0070924238065,199,Level: 3 adaptive: 1,1100
0,0.0696538337538,4,3.91456810208,0.197227146347,1519,Level: 4 adaptive: 0,1100
0,0.0696538337538,4,3.91456810208,0.197227146347,1519,Level: 4 adaptive: 1,1100
0,0.0235129953408,1,2.37552496973,0.0553546723521,1,Level: 1 adaptive: 0,1200
0,0.0235129953408,1,2.37552496973,0.0553546723521,1,Level: 1 adaptive: 1,1200
0,0.00630016936847,2,1.22965062047,0.0138941470569,19,Level: 2 adaptive: 0,1200
0,0.00630016936847,2,1.22965062047,0.0138941470569,19,Level: 2 adaptive: 1,1200
0,0.0053171270815,3,1.12965060951,0.0102549447317,199,Level: 3 adaptive: 0,1200
0,0.0053171270815,3,1.12965060951,0.0102549447317,199,Level: 3 adaptive: 1,1200
0,0.0737536199308,4,4.20724004347,0.174928559097,1519,Level: 4 adaptive: 0,1200
0,0.0737536199308,4,4.20724004347,0.174928559097,1519,Level: 4 adaptive: 1,1200
0,0.0204429678216,1,2.30546560018,0.0439609958472,1,Level: 1 adaptive: 0,1300
0,0.0204429678216,1,2.30546560018,0.0439609958472,1,Level: 1 adaptive: 1,1300
0,0.00530483026968,2,1.17441724703,0.00963874829175,19,Level: 2 adaptive: 0,1300
0,0.00530483026968,2,1.17441724703,0.00963874829175,19,Level: 2 adaptive: 1,1300
0,0.00393330054774,3,1.01126561417,0.00727498674283,199,Level: 3 adaptive: 0,1300
0,0.00393330054774,3,1.01126561417,0.00727498674283,199,Level: 3 adaptive: 1,1300
0,0.0381991729723,4,3.15147346059,0.0863690264007,1519,Level: 4 adaptive: 0,1300
0,0.0381991729723,4,3.15147346059,0.0863690264007,1519,Level: 4 adaptive: 1,1300
0,0.0212090827373,1,2.43691263004,0.0603140344612,1,Level: 1 adaptive: 0,1400
0,0.0212090827373,1,2.43691263004,0.0603140344612,1,Level: 1 adaptive: 1,1400
0,0.00586350802585,2,1.28132050918,0.0125047386964,19,Level: 2 adaptive: 0,1400
0,0.00586350802585,2,1.28132050918,0.0125047386964,19,Level: 2 adaptive: 1,1400
0,0.00447837997424,3,1.11979747847,0.00806206858199,199,Level: 3 adaptive: 0,1400
0,0.00447837997424,3,1.11979747847,0.00806206858199,199,Level: 3 adaptive: 1,1400
0,0.0385448477568,4,3.28520279007,0.114476541216,1519,Level: 4 adaptive: 0,1400
0,0.0385448477568,4,3.28520279007,0.114476541216,1519,Level: 4 adaptive: 1,1400
0,0.0209140698924,1,2.50483950938,0.0460744376088,1,Level: 1 adaptive: 0,1500
0,0.0209140698924,1,2.50483950938,0.0460744376088,1,Level: 1 adaptive: 1,1500
0,0.00549766654938,2,1.28425074063,0.0104539420098,19,Level: 2 adaptive: 0,1500
0,0.00549766654938,2,1.28425074063,0.0104539420098,19,Level: 2 adaptive: 1,1500
0,0.00406729481583,3,1.10462140335,0.00694676531612,199,Level: 3 adaptive: 0,1500
0,0.00406729481583,3,1.10462140335,0.00694676531612,199,Level: 3 adaptive: 1,1500
0,0.0245226541465,4,2.7123414689,0.0691772017477,1519,Level: 4 adaptive: 0,1500
0,0.0245226541465,4,2.7123414689,0.0691772017477,1519,Level: 4 adaptive: 1,1500
